n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
15,40,45,1,45,45,45,129,1,129,129,129,5,1,5,5,5,193,1,193,193,193,5,1,5,5,5
15,40,46,1,46,46,46,134,1,134,134,134,6,1,6,6,6,205,1,205,205,205,6,1,6,6,6
15,40,44,1,44,44,44,133,1,133,133,133,5,1,5,5,5,175,1,175,175,175,5,1,5,5,5
15,40,39,1,39,39,39,122,1,122,122,122,4,1,4,4,4,122,1,122,122,122,4,1,4,4,4
15,40,43,1,43,43,43,128,1,128,128,128,4,1,4,4,4,148,1,148,148,148,4,1,4,4,4
15,40,46,1,46,46,46,128,1,128,128,128,5,1,5,5,5,174,1,174,174,174,5,1,5,5,5
15,40,39,1,39,39,39,131,1,131,131,131,5,1,5,5,5,177,1,177,177,177,5,1,5,5,5
15,40,45,1,45,45,45,130,1,130,130,130,4,1,4,4,4,150,1,150,150,150,4,1,4,4,4
15,40,41,1,41,41,41,130,1,130,130,130,5,1,5,5,5,172,1,172,172,172,5,1,5,5,5
15,40,43,1,43,43,43,127,1,127,127,127,4,1,4,4,4,161,1,161,161,161,4,1,4,4,4
15,40,44,1,44,44,44,131,1,131,131,131,5,1,5,5,5,182,1,182,182,182,5,1,5,5,5
15,40,43,1,43,43,43,135,1,135,135,135,5,1,5,5,5,197,1,197,197,197,5,1,5,5,5
15,40,41,1,41,41,41,128,1,128,128,128,5,1,5,5,5,195,1,195,195,195,4,1,4,4,4
15,40,37,1,37,37,37,128,1,128,128,128,4,1,4,4,4,148,1,148,148,148,4,1,4,4,4
15,40,35,1,35,35,35,127,1,127,127,127,4,1,4,4,4,145,1,145,145,145,4,1,4,4,4
15,40,47,1,47,47,47,130,1,130,130,130,5,1,5,5,5,151,1,151,151,151,5,1,5,5,5
15,40,35,1,35,35,35,130,1,130,130,130,4,1,4,4,4,145,1,145,145,145,4,1,4,4,4
15,40,41,1,41,41,41,127,1,127,127,127,4,1,4,4,4,147,1,147,147,147,4,1,4,4,4
15,40,44,1,44,44,44,129,1,129,129,129,4,1,4,4,4,143,1,143,143,143,4,1,4,4,4
15,40,46,1,46,46,46,126,1,126,126,126,4,1,4,4,4,151,1,151,151,151,4,1,4,4,4
15,40,41,1,41,41,41,129,1,129,129,129,5,1,5,5,5,170,1,170,170,170,5,1,5,5,5
15,40,40,1,40,40,40,121,1,121,121,121,4,1,4,4,4,145,1,145,145,145,4,1,4,4,4
15,40,45,1,45,45,45,127,1,127,127,127,5,1,5,5,5,181,1,181,181,181,5,1,5,5,5
15,40,48,1,48,48,48,127,1,127,127,127,4,1,4,4,4,161,1,161,161,161,4,1,4,4,4
15,40,40,1,40,40,40,122,1,122,122,122,4,1,4,4,4,142,1,142,142,142,4,1,4,4,4
15,40,42,1,42,42,42,129,1,129,129,129,4,1,4,4,4,146,1,146,146,146,4,1,4,4,4
15,40,43,1,43,43,43,132,1,132,132,132,5,1,5,5,5,172,1,172,172,172,4,1,4,4,4
15,40,35,1,35,35,35,125,1,125,125,125,4,1,4,4,4,144,1,144,144,144,4,1,4,4,4
15,40,43,1,43,43,43,132,1,132,132,132,5,1,5,5,5,180,1,180,180,180,5,1,5,5,5
15,40,45,1,45,45,45,124,1,124,124,124,4,1,4,4,4,143,1,143,143,143,4,1,4,4,4
15,40,37,1,37,37,37,126,1,126,126,126,4,1,4,4,4,126,1,126,126,126,4,1,4,4,4
15,40,48,1,48,48,48,132,1,132,132,132,5,1,5,5,5,171,1,171,171,171,5,1,5,5,5
15,40,30,1,30,30,30,119,1,119,119,119,4,1,4,4,4,144,1,144,144,144,4,1,4,4,4
15,40,42,1,42,42,42,129,1,129,129,129,4,1,4,4,4,146,1,146,146,146,4,1,4,4,4
15,40,31,1,31,31,31,121,1,121,121,121,3,1,3,3,3,134,1,134,134,134,3,1,3,3,3
15,40,39,1,39,39,39,123,1,123,123,123,4,1,4,4,4,195,1,195,195,195,4,1,4,4,4
15,40,39,1,39,39,39,128,1,128,128,128,4,1,4,4,4,162,1,162,162,162,4,1,4,4,4
15,40,34,1,34,34,34,123,1,123,123,123,4,1,4,4,4,158,1,158,158,158,4,1,4,4,4
15,40,45,1,45,45,45,133,1,133,133,133,5,1,5,5,5,183,1,183,183,183,5,1,5,5,5
15,40,34,1,34,34,34,125,1,125,125,125,4,1,4,4,4,144,1,144,144,144,4,1,4,4,4
15,40,47,1,47,47,47,139,1,139,139,139,6,1,6,6,6,196,1,196,196,196,6,1,6,6,6
15,40,33,1,33,33,33,121,1,121,121,121,4,1,4,4,4,138,1,138,138,138,4,1,4,4,4
15,40,41,1,41,41,41,130,1,130,130,130,5,1,5,5,5,176,1,176,176,176,5,1,5,5,5
15,40,38,1,38,38,38,129,1,129,129,129,5,1,5,5,5,168,1,168,168,168,5,1,5,5,5
15,40,35,1,35,35,35,124,1,124,124,124,4,1,4,4,4,160,1,160,160,160,4,1,4,4,4
15,40,40,1,40,40,40,126,1,126,126,126,4,1,4,4,4,159,1,159,159,159,4,1,4,4,4
15,40,45,1,45,45,45,123,1,123,123,123,4,1,4,4,4,138,1,138,138,138,4,1,4,4,4
15,40,38,1,38,38,38,130,1,130,130,130,4,1,4,4,4,148,1,148,148,148,4,1,4,4,4
15,40,38,1,38,38,38,127,1,127,127,127,5,1,5,5,5,164,1,164,164,164,5,1,5,5,5
15,40,42,1,42,42,42,129,1,129,129,129,5,1,5,5,5,146,1,146,146,146,5,1,5,5,5
15,40,54,1,54,54,54,134,1,134,134,134,5,1,5,5,5,184,1,184,184,184,5,1,5,5,5
15,40,40,1,40,40,40,129,1,129,129,129,4,1,4,4,4,149,1,149,149,149,4,1,4,4,4
15,40,55,1,55,55,55,136,1,136,136,136,6,1,6,6,6,214,1,214,214,214,6,1,6,6,6
15,40,37,1,37,37,37,124,1,124,124,124,4,1,4,4,4,154,1,154,154,154,4,1,4,4,4
15,40,47,1,47,47,47,130,1,130,130,130,5,1,5,5,5,191,1,191,191,191,5,1,5,5,5
15,40,36,1,36,36,36,123,1,123,123,123,4,1,4,4,4,154,1,154,154,154,4,1,4,4,4
15,40,51,1,51,51,51,141,1,141,141,141,6,1,6,6,6,195,1,195,195,195,6,1,6,6,6
15,40,39,1,39,39,39,121,1,121,121,121,4,1,4,4,4,153,1,153,153,153,4,1,4,4,4
15,40,35,1,35,35,35,131,1,131,131,131,4,1,4,4,4,147,1,147,147,147,4,1,4,4,4
15,40,42,1,42,42,42,129,1,129,129,129,5,1,5,5,5,191,1,191,191,191,5,1,5,5,5
15,40,40,1,40,40,40,128,1,128,128,128,4,1,4,4,4,143,1,143,143,143,4,1,4,4,4
15,40,49,1,49,49,49,131,1,131,131,131,5,1,5,5,5,177,1,177,177,177,5,1,5,5,5
15,40,36,1,36,36,36,124,1,124,124,124,4,1,4,4,4,141,1,141,141,141,4,1,4,4,4
15,40,39,1,39,39,39,125,1,125,125,125,4,1,4,4,4,151,1,151,151,151,4,1,4,4,4
15,40,41,1,41,41,41,127,1,127,127,127,4,1,4,4,4,127,1,127,127,127,4,1,4,4,4
15,40,30,1,30,30,30,123,1,123,123,123,4,1,4,4,4,154,1,154,154,154,3,1,3,3,3
15,40,48,1,48,48,48,138,1,138,138,138,5,1,5,5,5,185,1,185,185,185,5,1,5,5,5
15,40,49,1,49,49,49,135,1,135,135,135,5,1,5,5,5,172,1,172,172,172,5,1,5,5,5
15,40,39,1,39,39,39,125,1,125,125,125,4,1,4,4,4,142,1,142,142,142,4,1,4,4,4
15,40,45,1,45,45,45,130,1,130,130,130,5,1,5,5,5,156,1,156,156,156,5,1,5,5,5
15,40,44,1,44,44,44,129,1,129,129,129,5,1,5,5,5,170,1,170,170,170,5,1,5,5,5
15,40,45,1,45,45,45,130,1,130,130,130,5,1,5,5,5,193,1,193,193,193,5,1,5,5,5
15,40,39,1,39,39,39,127,1,127,127,127,4,1,4,4,4,149,1,149,149,149,4,1,4,4,4
15,40,42,1,42,42,42,125,1,125,125,125,4,1,4,4,4,140,1,140,140,140,4,1,4,4,4
15,40,49,1,49,49,49,131,1,131,131,131,5,1,5,5,5,183,1,183,183,183,5,1,5,5,5
15,40,44,1,44,44,44,133,1,133,133,133,5,1,5,5,5,179,1,179,179,179,5,1,5,5,5
15,40,42,1,42,42,42,122,1,122,122,122,4,1,4,4,4,156,1,156,156,156,4,1,4,4,4
15,40,43,1,43,43,43,131,1,131,131,131,5,1,5,5,5,172,1,172,172,172,5,1,5,5,5
15,40,41,1,41,41,41,128,1,128,128,128,4,1,4,4,4,155,1,155,155,155,4,1,4,4,4
15,40,36,1,36,36,36,124,1,124,124,124,4,1,4,4,4,139,1,139,139,139,4,1,4,4,4
15,40,43,1,43,43,43,127,1,127,127,127,4,1,4,4,4,147,1,147,147,147,4,1,4,4,4
15,40,52,1,52,52,52,135,1,135,135,135,6,1,6,6,6,197,1,197,197,197,6,1,6,6,6
15,40,34,1,34,34,34,126,1,126,126,126,4,1,4,4,4,163,1,163,163,163,4,1,4,4,4
15,40,31,1,31,31,31,121,1,121,121,121,4,1,4,4,4,158,1,158,158,158,4,1,4,4,4
15,40,44,1,44,44,44,133,1,133,133,133,5,1,5,5,5,152,1,152,152,152,5,1,5,5,5
15,40,37,1,37,37,37,124,1,124,124,124,4,1,4,4,4,124,1,124,124,124,4,1,4,4,4
15,40,36,1,36,36,36,129,1,129,129,129,5,1,5,5,5,175,1,175,175,175,5,1,5,5,5
15,40,39,1,39,39,39,124,1,124,124,124,4,1,4,4,4,139,1,139,139,139,4,1,4,4,4
15,40,51,1,51,51,51,134,1,134,134,134,5,1,5,5,5,194,1,194,194,194,5,1,5,5,5
15,40,42,1,42,42,42,128,1,128,128,128,4,1,4,4,4,164,1,164,164,164,4,1,4,4,4
15,40,44,1,44,44,44,127,1,127,127,127,4,1,4,4,4,145,1,145,145,145,4,1,4,4,4
15,40,36,1,36,36,36,129,1,129,129,129,5,1,5,5,5,181,1,181,181,181,5,1,5,5,5
15,40,41,1,41,41,41,126,1,126,126,126,4,1,4,4,4,148,1,148,148,148,4,1,4,4,4
15,40,37,1,37,37,37,128,1,128,128,128,4,1,4,4,4,168,1,168,168,168,4,1,4,4,4
15,40,43,1,43,43,43,126,1,126,126,126,5,1,5,5,5,163,1,163,163,163,5,1,5,5,5
15,40,39,1,39,39,39,130,1,130,130,130,5,1,5,5,5,149,1,149,149,149,5,1,5,5,5
15,40,48,1,48,48,48,131,1,131,131,131,5,1,5,5,5,151,1,151,151,151,5,1,5,5,5
15,40,42,1,42,42,42,132,1,132,132,132,5,1,5,5,5,176,1,176,176,176,5,1,5,5,5
15,40,44,1,44,44,44,126,1,126,126,126,5,1,5,5,5,167,1,167,167,167,5,1,5,5,5
15,40,46,1,46,46,46,134,1,134,134,134,5,1,5,5,5,172,1,172,172,172,5,1,5,5,5
15,40,44,1,44,44,44,133,1,133,133,133,5,1,5,5,5,178,1,178,178,178,5,1,5,5,5
15,40,42,1,42,42,42,128,1,128,128,128,5,1,5,5,5,171,1,171,171,171,5,1,5,5,5
15,40,36,1,36,36,36,125,1,125,125,125,4,1,4,4,4,165,1,165,165,165,4,1,4,4,4
15,40,39,1,39,39,39,127,1,127,127,127,4,1,4,4,4,150,1,150,150,150,4,1,4,4,4
15,40,41,1,41,41,41,133,1,133,133,133,6,1,6,6,6,208,1,208,208,208,6,1,6,6,6
15,40,41,1,41,41,41,125,1,125,125,125,4,1,4,4,4,160,1,160,160,160,4,1,4,4,4
15,40,54,1,54,54,54,138,1,138,138,138,6,1,6,6,6,189,1,189,189,189,6,1,6,6,6
15,40,38,1,38,38,38,127,1,127,127,127,4,1,4,4,4,127,1,127,127,127,4,1,4,4,4
15,40,41,1,41,41,41,127,1,127,127,127,5,1,5,5,5,172,1,172,172,172,5,1,5,5,5
15,40,41,1,41,41,41,126,1,126,126,126,4,1,4,4,4,140,1,140,140,140,4,1,4,4,4
15,40,40,1,40,40,40,129,1,129,129,129,5,1,5,5,5,182,1,182,182,182,5,1,5,5,5
15,40,47,1,47,47,47,132,1,132,132,132,5,1,5,5,5,178,1,178,178,178,5,1,5,5,5
15,40,38,1,38,38,38,125,1,125,125,125,4,1,4,4,4,150,1,150,150,150,4,1,4,4,4
15,40,37,1,37,37,37,124,1,124,124,124,4,1,4,4,4,168,1,168,168,168,4,1,4,4,4
15,40,43,1,43,43,43,128,1,128,128,128,5,1,5,5,5,159,1,159,159,159,5,1,5,5,5
15,40,49,1,49,49,49,128,1,128,128,128,5,1,5,5,5,187,1,187,187,187,5,1,5,5,5
15,40,44,1,44,44,44,133,1,133,133,133,5,1,5,5,5,166,1,166,166,166,5,1,5,5,5
15,40,44,1,44,44,44,134,1,134,134,134,6,1,6,6,6,226,1,226,226,226,6,1,6,6,6
15,40,36,1,36,36,36,126,1,126,126,126,4,1,4,4,4,141,1,141,141,141,4,1,4,4,4
15,40,37,1,37,37,37,128,1,128,128,128,5,1,5,5,5,153,1,153,153,153,5,1,5,5,5
15,40,49,1,49,49,49,135,1,135,135,135,6,1,6,6,6,204,1,204,204,204,6,1,6,6,6
15,40,41,1,41,41,41,128,1,128,128,128,5,1,5,5,5,182,1,182,182,182,5,1,5,5,5
15,40,43,1,43,43,43,132,1,132,132,132,5,1,5,5,5,185,1,185,185,185,5,1,5,5,5
15,40,46,1,46,46,46,135,1,135,135,135,5,1,5,5,5,180,1,180,180,180,5,1,5,5,5
15,40,38,1,38,38,38,127,1,127,127,127,5,1,5,5,5,186,1,186,186,186,5,1,5,5,5
15,40,42,1,42,42,42,126,1,126,126,126,5,1,5,5,5,169,1,169,169,169,5,1,5,5,5
15,40,37,1,37,37,37,124,1,124,124,124,4,1,4,4,4,144,1,144,144,144,4,1,4,4,4
15,40,44,1,44,44,44,129,1,129,129,129,5,1,5,5,5,180,1,180,180,180,4,1,4,4,4
15,40,41,1,41,41,41,129,1,129,129,129,4,1,4,4,4,149,1,149,149,149,4,1,4,4,4
15,40,44,1,44,44,44,128,1,128,128,128,5,1,5,5,5,153,1,153,153,153,5,1,5,5,5
15,40,40,1,40,40,40,128,1,128,128,128,4,1,4,4,4,145,1,145,145,145,4,1,4,4,4
15,40,43,1,43,43,43,129,1,129,129,129,5,1,5,5,5,167,1,167,167,167,5,1,5,5,5
15,40,47,1,47,47,47,136,1,136,136,136,6,1,6,6,6,193,1,193,193,193,6,1,6,6,6
15,40,44,1,44,44,44,131,1,131,131,131,5,1,5,5,5,191,1,191,191,191,5,1,5,5,5
15,40,42,1,42,42,42,130,1,130,130,130,5,1,5,5,5,189,1,189,189,189,5,1,5,5,5
15,40,45,1,45,45,45,130,1,130,130,130,5,1,5,5,5,168,1,168,168,168,5,1,5,5,5
15,40,40,1,40,40,40,121,1,121,121,121,4,1,4,4,4,136,1,136,136,136,4,1,4,4,4
15,40,48,1,48,48,48,126,1,126,126,126,4,1,4,4,4,148,1,148,148,148,4,1,4,4,4
15,40,33,1,33,33,33,123,1,123,123,123,4,1,4,4,4,167,1,167,167,167,4,1,4,4,4
15,40,37,1,37,37,37,127,1,127,127,127,4,1,4,4,4,144,1,144,144,144,4,1,4,4,4
15,40,41,1,41,41,41,131,1,131,131,131,4,1,4,4,4,145,1,145,145,145,4,1,4,4,4
15,40,45,1,45,45,45,123,1,123,123,123,4,1,4,4,4,156,1,156,156,156,4,1,4,4,4
15,40,53,1,53,53,53,130,1,130,130,130,6,1,6,6,6,195,1,195,195,195,6,1,6,6,6
15,40,42,1,42,42,42,130,1,130,130,130,5,1,5,5,5,193,1,193,193,193,5,1,5,5,5
15,40,41,1,41,41,41,130,1,130,130,130,5,1,5,5,5,210,1,210,210,210,5,1,5,5,5
15,40,49,1,49,49,49,135,1,135,135,135,5,1,5,5,5,181,1,181,181,181,5,1,5,5,5
15,40,38,1,38,38,38,126,1,126,126,126,4,1,4,4,4,171,1,171,171,171,4,1,4,4,4
15,40,39,1,39,39,39,128,1,128,128,128,4,1,4,4,4,161,1,161,161,161,4,1,4,4,4
15,40,35,1,35,35,35,127,1,127,127,127,4,1,4,4,4,141,1,141,141,141,4,1,4,4,4
15,40,39,1,39,39,39,126,1,126,126,126,5,1,5,5,5,182,1,182,182,182,5,1,5,5,5
15,40,47,1,47,47,47,134,1,134,134,134,6,1,6,6,6,190,1,190,190,190,6,1,6,6,6
15,40,43,1,43,43,43,130,1,130,130,130,5,1,5,5,5,171,1,171,171,171,5,1,5,5,5
15,40,38,1,38,38,38,131,1,131,131,131,5,1,5,5,5,180,1,180,180,180,5,1,5,5,5
15,40,38,1,38,38,38,129,1,129,129,129,4,1,4,4,4,162,1,162,162,162,4,1,4,4,4
15,40,48,1,48,48,48,129,1,129,129,129,5,1,5,5,5,175,1,175,175,175,5,1,5,5,5
15,40,48,1,48,48,48,134,1,134,134,134,5,1,5,5,5,210,1,210,210,210,5,1,5,5,5
15,40,50,1,50,50,50,141,1,141,141,141,6,1,6,6,6,214,1,214,214,214,6,1,6,6,6
15,40,42,1,42,42,42,132,1,132,132,132,5,1,5,5,5,178,1,178,178,178,5,1,5,5,5
15,40,48,1,48,48,48,131,1,131,131,131,5,1,5,5,5,195,1,195,195,195,4,1,4,4,4
15,40,46,1,46,46,46,133,1,133,133,133,5,1,5,5,5,163,1,163,163,163,5,1,5,5,5
15,40,39,1,39,39,39,126,1,126,126,126,4,1,4,4,4,141,1,141,141,141,4,1,4,4,4
15,40,41,1,41,41,41,131,1,131,131,131,5,1,5,5,5,167,1,167,167,167,5,1,5,5,5
15,40,46,1,46,46,46,128,1,128,128,128,5,1,5,5,5,161,1,161,161,161,5,1,5,5,5
15,40,38,1,38,38,38,126,1,126,126,126,5,1,5,5,5,163,1,163,163,163,5,1,5,5,5
15,40,39,1,39,39,39,124,1,124,124,124,4,1,4,4,4,154,1,154,154,154,4,1,4,4,4
15,40,47,1,47,47,47,130,1,130,130,130,5,1,5,5,5,175,1,175,175,175,5,1,5,5,5
15,40,39,1,39,39,39,122,1,122,122,122,4,1,4,4,4,144,1,144,144,144,4,1,4,4,4
15,40,42,1,42,42,42,129,1,129,129,129,5,1,5,5,5,158,1,158,158,158,5,1,5,5,5
15,40,42,1,42,42,42,127,1,127,127,127,4,1,4,4,4,156,1,156,156,156,4,1,4,4,4
15,40,41,1,41,41,41,124,1,124,124,124,4,1,4,4,4,144,1,144,144,144,4,1,4,4,4
15,40,44,1,44,44,44,131,1,131,131,131,5,1,5,5,5,168,1,168,168,168,5,1,5,5,5
15,40,54,1,54,54,54,132,1,132,132,132,5,1,5,5,5,181,1,181,181,181,5,1,5,5,5
15,40,42,1,42,42,42,128,1,128,128,128,4,1,4,4,4,156,1,156,156,156,4,1,4,4,4
15,40,39,1,39,39,39,130,1,130,130,130,5,1,5,5,5,187,1,187,187,187,5,1,5,5,5
15,40,37,1,37,37,37,126,1,126,126,126,4,1,4,4,4,152,1,152,152,152,4,1,4,4,4
15,40,35,1,35,35,35,125,1,125,125,125,4,1,4,4,4,153,1,153,153,153,4,1,4,4,4
15,40,35,1,35,35,35,125,1,125,125,125,4,1,4,4,4,142,1,142,142,142,4,1,4,4,4
15,40,46,1,46,46,46,132,1,132,132,132,5,1,5,5,5,171,1,171,171,171,5,1,5,5,5
15,40,43,1,43,43,43,128,1,128,128,128,5,1,5,5,5,167,1,167,167,167,5,1,5,5,5
15,40,40,1,40,40,40,131,1,131,131,131,5,1,5,5,5,171,1,171,171,171,5,1,5,5,5
15,40,42,1,42,42,42,130,1,130,130,130,5,1,5,5,5,184,1,184,184,184,5,1,5,5,5
15,40,45,1,45,45,45,134,1,134,134,134,5,1,5,5,5,181,1,181,181,181,5,1,5,5,5
15,40,56,1,56,56,56,136,1,136,136,136,6,1,6,6,6,197,1,197,197,197,6,1,6,6,6
15,40,33,1,33,33,33,127,1,127,127,127,4,1,4,4,4,150,1,150,150,150,4,1,4,4,4
15,40,45,1,45,45,45,124,1,124,124,124,4,1,4,4,4,162,1,162,162,162,4,1,4,4,4
15,40,39,1,39,39,39,129,1,129,129,129,5,1,5,5,5,163,1,163,163,163,5,1,5,5,5
15,40,45,1,45,45,45,135,1,135,135,135,5,1,5,5,5,178,1,178,178,178,5,1,5,5,5
15,40,46,1,46,46,46,132,1,132,132,132,5,1,5,5,5,194,1,194,194,194,5,1,5,5,5
15,40,38,1,38,38,38,122,1,122,122,122,4,1,4,4,4,156,1,156,156,156,4,1,4,4,4
15,40,36,1,36,36,36,126,1,126,126,126,4,1,4,4,4,157,1,157,157,157,4,1,4,4,4
15,40,43,1,43,43,43,126,1,126,126,126,5,1,5,5,5,143,1,143,143,143,5,1,5,5,5
15,40,46,1,46,46,46,132,1,132,132,132,6,1,6,6,6,189,1,189,189,189,6,1,6,6,6
15,40,44,1,44,44,44,128,1,128,128,128,4,1,4,4,4,162,1,162,162,162,4,1,4,4,4
15,40,39,1,39,39,39,129,1,129,129,129,5,1,5,5,5,188,1,188,188,188,5,1,5,5,5
15,40,46,1,46,46,46,132,1,132,132,132,5,1,5,5,5,151,1,151,151,151,5,1,5,5,5
15,40,43,1,43,43,43,130,1,130,130,130,5,1,5,5,5,174,1,174,174,174,5,1,5,5,5
15,40,45,1,45,45,45,132,1,132,132,132,5,1,5,5,5,186,1,186,186,186,5,1,5,5,5
15,40,37,1,37,37,37,126,1,126,126,126,5,1,5,5,5,164,1,164,164,164,5,1,5,5,5
15,40,43,1,43,43,43,130,1,130,130,130,4,1,4,4,4,163,1,163,163,163,4,1,4,4,4
15,40,43,1,43,43,43,130,1,130,130,130,5,1,5,5,5,189,1,189,189,189,5,1,5,5,5
15,40,39,1,39,39,39,126,1,126,126,126,4,1,4,4,4,144,1,144,144,144,4,1,4,4,4
15,40,56,1,56,56,56,132,1,132,132,132,5,1,5,5,5,167,1,167,167,167,5,1,5,5,5
15,40,43,1,43,43,43,128,1,128,128,128,5,1,5,5,5,177,1,177,177,177,4,1,4,4,4
15,40,40,1,40,40,40,126,1,126,126,126,4,1,4,4,4,143,1,143,143,143,4,1,4,4,4
15,40,40,1,40,40,40,131,1,131,131,131,5,1,5,5,5,174,1,174,174,174,5,1,5,5,5
15,40,48,1,48,48,48,138,1,138,138,138,5,1,5,5,5,184,1,184,184,184,5,1,5,5,5
15,40,43,1,43,43,43,130,1,130,130,130,5,1,5,5,5,167,1,167,167,167,5,1,5,5,5
15,40,37,1,37,37,37,131,1,131,131,131,5,1,5,5,5,168,1,168,168,168,5,1,5,5,5
15,40,40,1,40,40,40,128,1,128,128,128,4,1,4,4,4,150,1,150,150,150,4,1,4,4,4
15,40,41,1,41,41,41,126,1,126,126,126,4,1,4,4,4,158,1,158,158,158,4,1,4,4,4
15,40,52,1,52,52,52,135,1,135,135,135,6,1,6,6,6,203,1,203,203,203,6,1,6,6,6
15,40,40,1,40,40,40,129,1,129,129,129,5,1,5,5,5,168,1,168,168,168,5,1,5,5,5
15,40,40,1,40,40,40,129,1,129,129,129,5,1,5,5,5,178,1,178,178,178,5,1,5,5,5
15,40,44,1,44,44,44,134,1,134,134,134,5,1,5,5,5,153,1,153,153,153,5,1,5,5,5
15,40,44,1,44,44,44,128,1,128,128,128,5,1,5,5,5,167,1,167,167,167,5,1,5,5,5
15,40,41,1,41,41,41,130,1,130,130,130,5,1,5,5,5,176,1,176,176,176,5,1,5,5,5
15,40,46,1,46,46,46,136,1,136,136,136,5,1,5,5,5,157,1,157,157,157,5,1,5,5,5
15,40,37,1,37,37,37,124,1,124,124,124,4,1,4,4,4,160,1,160,160,160,4,1,4,4,4
15,40,28,1,28,28,28,122,1,122,122,122,4,1,4,4,4,151,1,151,151,151,4,1,4,4,4
15,40,39,1,39,39,39,124,1,124,124,124,4,1,4,4,4,146,1,146,146,146,4,1,4,4,4
15,40,42,1,42,42,42,129,1,129,129,129,5,1,5,5,5,202,1,202,202,202,5,1,5,5,5
15,40,48,1,48,48,48,129,1,129,129,129,5,1,5,5,5,176,1,176,176,176,5,1,5,5,5
15,40,44,1,44,44,44,129,1,129,129,129,5,1,5,5,5,162,1,162,162,162,5,1,5,5,5
15,40,39,1,39,39,39,122,1,122,122,122,4,1,4,4,4,148,1,148,148,148,4,1,4,4,4
15,40,41,1,41,41,41,132,1,132,132,132,5,1,5,5,5,173,1,173,173,173,5,1,5,5,5
15,40,39,1,39,39,39,126,1,126,126,126,4,1,4,4,4,159,1,159,159,159,4,1,4,4,4
15,40,40,1,40,40,40,129,1,129,129,129,5,1,5,5,5,172,1,172,172,172,4,1,4,4,4
15,40,37,1,37,37,37,124,1,124,124,124,4,1,4,4,4,124,1,124,124,124,4,1,4,4,4
15,40,34,1,34,34,34,123,1,123,123,123,4,1,4,4,4,158,1,158,158,158,4,1,4,4,4
15,40,46,1,46,46,46,130,1,130,130,130,5,1,5,5,5,174,1,174,174,174,5,1,5,5,5
15,40,53,1,53,53,53,135,1,135,135,135,5,1,5,5,5,173,1,173,173,173,5,1,5,5,5
15,40,36,1,36,36,36,123,1,123,123,123,4,1,4,4,4,159,1,159,159,159,4,1,4,4,4
15,40,43,1,43,43,43,127,1,127,127,127,4,1,4,4,4,145,1,145,145,145,4,1,4,4,4
15,40,40,1,40,40,40,122,1,122,122,122,4,1,4,4,4,152,1,152,152,152,4,1,4,4,4
15,40,49,1,49,49,49,134,1,134,134,134,5,1,5,5,5,180,1,180,180,180,5,1,5,5,5
15,40,36,1,36,36,36,125,1,125,125,125,5,1,5,5,5,156,1,156,156,156,5,1,5,5,5
15,40,39,1,39,39,39,129,1,129,129,129,5,1,5,5,5,192,1,192,192,192,5,1,5,5,5
15,40,44,1,44,44,44,127,1,127,127,127,4,1,4,4,4,145,1,145,145,145,4,1,4,4,4
15,40,33,1,33,33,33,126,1,126,126,126,4,1,4,4,4,149,1,149,149,149,4,1,4,4,4
15,40,37,1,37,37,37,127,1,127,127,127,4,1,4,4,4,141,1,141,141,141,4,1,4,4,4
15,40,42,1,42,42,42,131,1,131,131,131,5,1,5,5,5,178,1,178,178,178,4,1,4,4,4
15,40,38,1,38,38,38,129,1,129,129,129,5,1,5,5,5,181,1,181,181,181,4,1,4,4,4
15,40,43,1,43,43,43,128,1,128,128,128,5,1,5,5,5,152,1,152,152,152,5,1,5,5,5
15,40,46,1,46,46,46,134,1,134,134,134,6,1,6,6,6,185,1,185,185,185,6,1,6,6,6
15,40,51,1,51,51,51,126,1,126,126,126,4,1,4,4,4,141,1,141,141,141,4,1,4,4,4
15,40,44,1,44,44,44,126,1,126,126,126,4,1,4,4,4,142,1,142,142,142,4,1,4,4,4
15,40,38,1,38,38,38,122,1,122,122,122,4,1,4,4,4,173,1,173,173,173,4,1,4,4,4
15,40,32,1,32,32,32,120,1,120,120,120,3,1,3,3,3,135,1,135,135,135,3,1,3,3,3
15,40,52,1,52,52,52,137,1,137,137,137,6,1,6,6,6,196,1,196,196,196,6,1,6,6,6
15,40,44,1,44,44,44,127,1,127,127,127,4,1,4,4,4,127,1,127,127,127,4,1,4,4,4
15,40,31,1,31,31,31,122,1,122,122,122,4,1,4,4,4,156,1,156,156,156,4,1,4,4,4
15,40,47,1,47,47,47,133,1,133,133,133,5,1,5,5,5,180,1,180,180,180,5,1,5,5,5
15,40,43,1,43,43,43,125,1,125,125,125,5,1,5,5,5,174,1,174,174,174,5,1,5,5,5
15,40,46,1,46,46,46,135,1,135,135,135,6,1,6,6,6,197,1,197,197,197,6,1,6,6,6
15,40,40,1,40,40,40,125,1,125,125,125,4,1,4,4,4,187,1,187,187,187,4,1,4,4,4
15,40,41,1,41,41,41,125,1,125,125,125,4,1,4,4,4,219,1,219,219,219,5,1,5,5,5
