n,p,diff_total,diff_count,diff_mean,diff_min,diff_max
45,50,-1,1,-1,-1,-1
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,-1,1,-1,-1,-1
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,-1,1,-1,-1,-1
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,-1,1,-1,-1,-1
45,50,0,1,0,0,0
45,50,-1,1,-1,-1,-1
45,50,0,1,0,0,0
45,50,1,1,1,1,1
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,-1,1,-1,-1,-1
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,1,1,1,1,1
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,-1,1,-1,-1,-1
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,-1,1,-1,-1,-1
45,50,-1,1,-1,-1,-1
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,1,1,1,1,1
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,1,1,1,1,1
45,50,0,1,0,0,0
45,50,0,1,0,0,0
45,50,1,1,1,1,1
45,50,1,1,1,1,1
