n,p,diff_total,diff_count,diff_mean,diff_min,diff_max
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,1,1,1,1,1
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,-1,1,-1,-1,-1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,1,1,1,1,1
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
30,10,0,1,0,0,0
