n,p,diff_total,diff_count,diff_mean,diff_min,diff_max
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
5,50,0,1,0,0,0
